CPT,Specialty,data_year,num,charged,paid,n
11000,Neurology,2018,3,386,27.77,2
11000,Neurosurgery,2010,34,4822,324.65,13
11000,Neurosurgery,2011,41,5471.45,588.79,18
11000,Neurosurgery,2012,45,7267.43,357.53000000000003,20
11000,Neurosurgery,2013,14,2310.97,112.13,9
11000,Neurosurgery,2014,19,3735.25,337.85,18
11000,Neurosurgery,2015,10,3385,160.15,9
11000,Neurosurgery,2016,12,3387,247,11
11000,Neurosurgery,2017,4,2721,70.34,4
11000,Neurosurgery,2018,10,3957.5,242.86,10
11000,Vascular,2010,743,80168.77,25522.18,219
11000,Vascular,2011,676,78451.61,21187.16,228
11000,Vascular,2012,966,135325.89,32939.29,228
11000,Vascular,2013,916,107406.18,36296.23,183
11000,Vascular,2014,479,56599.46,12324.960000000001,156
11000,Vascular,2015,283,42357.52,8194.77,141
11000,Vascular,2016,327,50305.89,9802.25,131
11000,Vascular,2017,199,28839.13,6032.17,109
11000,Vascular,2018,153,19913.65,4450.7699999999995,100
11001,Neurology,2010,11,600,131.05,7
11001,Neurology,2011,4,204.84,50.13,4
11001,Neurology,2012,2,114,21.39,2
11001,Neurology,2013,5,490,110.63,3
11001,Neurology,2014,5,194.06,21.16,4
11001,Neurology,2015,6,443,104.31,4
11001,Neurology,2016,12,475,68.73,3
11001,Neurology,2017,3,218,36.45,3
11001,Neurosurgery,2010,4,1230.14,21.59,2
11001,Neurosurgery,2014,1,41,0,1
11001,Neurosurgery,2016,1,1000,15.42,1
11001,Vascular,2010,17,2077.2,241.32,14
11001,Vascular,2011,24,2485.16,164.55,13
11001,Vascular,2012,32,14263,429.57,12
11001,Vascular,2013,12,1349.48,90.65,10
11001,Vascular,2014,8,316.26,55.269999999999996,7
11001,Vascular,2015,5,570,35.84,5
11001,Vascular,2016,28,994.26,29.36,9
11001,Vascular,2017,23,1377,87.32000000000001,5
11001,Vascular,2018,17,1298,186.38,9
11004,IR,2014,1,1255,570.72,1
11004,Neurology,2010,1,1100,552.36,1
11004,Neurology,2011,1,0.01,0.01,1
11004,Neurology,2012,1,1650,580.36,1
11004,Neurology,2014,1,1607,274.61,1
11004,Neurosurgery,2011,5,5826,1075.26,3
11004,Neurosurgery,2012,2,2000,523.15,2
11004,Neurosurgery,2014,2,5202,1215.5900000000001,2
11004,Neurosurgery,2016,1,1500,585.39,1
11004,Neurosurgery,2017,1,1441,592.72,1
11004,Neurosurgery,2018,1,1576,557.72,1
11004,Vascular,2010,74,87940.58,32483.2,54
11004,Vascular,2011,56,69500.63,27784.25,42
11004,Vascular,2012,59,65440.5,26036.87,43
11004,Vascular,2013,70,68563.12,22501.86,50
11004,Vascular,2014,69,81313.72,33987.47,44
11004,Vascular,2015,42,54685.8,19358.77,33
11004,Vascular,2016,25,44647.2,11364.52,19
11004,Vascular,2017,25,42452.27,12734.58,22
11004,Vascular,2018,25,38380.29,13861.69,20
11005,IR,2011,1,1870,766.35,1
11005,IR,2014,3,6581,2328.15,3
11005,IR,2018,2,3164,801.84,1
11005,Neurology,2012,2,3226,1487.6100000000001,2
11005,Neurosurgery,2010,3,8751.35,2432.61,3
11005,Neurosurgery,2011,6,14376.1,2946.55,5
11005,Neurosurgery,2012,8,20221,4747.15,8
11005,Neurosurgery,2013,5,16285,3843.52,5
11005,Neurosurgery,2014,5,14489.15,3353.98,5
11005,Neurosurgery,2015,3,7996.66,2303.8199999999997,3
11005,Neurosurgery,2016,8,27225.13,6578,8
11005,Neurosurgery,2017,8,25420.85,3838.8199999999997,6
11005,Neurosurgery,2018,3,8586.43,806.82,3
11005,Vascular,2010,114,182634.02,75429.6,83
11005,Vascular,2011,118,196530.63999999998,71331.81,83
11005,Vascular,2012,105,178655.69,71115.05,78
11005,Vascular,2013,128,206128.1,75923.57,92
11005,Vascular,2014,69,114339.73,50357.94,54
11005,Vascular,2015,56,96184.47,41188.97,46
11005,Vascular,2016,55,94314.43,39001.47,43
11005,Vascular,2017,85,160817.18,55181.76,62
11005,Vascular,2018,57,117590.05,35055.56,40
11006,Neurosurgery,2014,1,2053,588.69,1
11006,Neurosurgery,2016,1,2633,724.09,1
11006,Vascular,2010,19,23411.44,11857.81,12
11006,Vascular,2011,10,9136,5128.28,9
11006,Vascular,2012,13,16501.56,6606.6900000000005,11
11006,Vascular,2013,13,17835.74,7463.82,10
11006,Vascular,2014,16,19961.22,9011.33,10
11006,Vascular,2015,15,20006,8452.29,10
11006,Vascular,2016,21,26790,13371.710000000001,13
11006,Vascular,2017,7,8573,3683.94,7
11006,Vascular,2018,18,27131.89,8216.38,13
11008,IR,2012,1,460,259.5,1
11008,Neurology,2010,1,400,262.51,1
11008,Neurosurgery,2010,3,3047.57,568.8499999999999,3
11008,Neurosurgery,2011,27,21212.6,1400.66,7
11008,Neurosurgery,2012,1,700,0,1
11008,Neurosurgery,2013,4,3151,499.48,4
11008,Neurosurgery,2014,4,6238.7,297.57,4
11008,Neurosurgery,2015,6,6118,884.16,3
11008,Neurosurgery,2016,5,7076.88,1207.48,4
11008,Neurosurgery,2017,3,3242,260.12,2
11008,Vascular,2010,94,62890.53,11259.17,62
11008,Vascular,2011,81,53537.32,8971.119999999999,57
11008,Vascular,2012,114,77857.52,12922.79,64
11008,Vascular,2013,68,49741.5,8894.31,37
11008,Vascular,2014,45,28458.53,5881.54,29
11008,Vascular,2015,34,25448,4760.58,26
11008,Vascular,2016,40,29015.26,5419.54,29
11008,Vascular,2017,51,31868.5,7839.28,35
11008,Vascular,2018,35,24182.71,2809.88,27
11010,Neurology,2014,1,0.01,0.01,1
11010,Neurology,2015,2,0,0,1
11010,Neurology,2016,1,750,281.2,1
11010,Neurosurgery,2010,6,4182,1001.53,6
11010,Neurosurgery,2011,11,10865.88,2381.42,11
11010,Neurosurgery,2012,6,4957,912.1600000000001,6
11010,Neurosurgery,2013,9,5276.23,544.53,7
11010,Neurosurgery,2014,71,85767.17,28192.01,17
11010,Neurosurgery,2015,464,381362.93,212514.47,23
11010,Neurosurgery,2016,11,7137.42,2542.26,7
11010,Neurosurgery,2017,9,12460.6,1615.74,8
11010,Neurosurgery,2018,10,27042.53,613.4200000000001,6
11010,Vascular,2010,31,20642.8,5813.79,21
11010,Vascular,2011,28,21356.07,4070.73,24
11010,Vascular,2012,24,16058.8,5020.87,18
11010,Vascular,2013,20,12958.29,4178.36,17
11010,Vascular,2014,16,17585.67,4837.54,15
11010,Vascular,2015,14,14210.09,3512.39,13
11010,Vascular,2016,33,26118,7502.58,21
11010,Vascular,2017,21,20985.32,6447.45,19
11010,Vascular,2018,10,10462.42,3105.25,8
11011,IR,2010,1,750,276.35,1
11011,IR,2012,1,750,280.86,1
11011,IR,2013,1,750,280.1,1
11011,IR,2018,1,586.02,295.03,1
11011,Neurology,2015,2,2922,554.98,2
11011,Neurology,2016,27,13500,6319.27,6
11011,Neurology,2017,3,1487.03,1000,2
11011,Neurosurgery,2010,13,10229.92,2216.9,12
11011,Neurosurgery,2011,11,16030.3,1699.09,7
11011,Neurosurgery,2012,11,12368,1929.4099999999999,9
11011,Neurosurgery,2013,5,4076.11,943.54,5
11011,Neurosurgery,2014,103,102036.71,49247.740000000005,14
11011,Neurosurgery,2015,73,69305.68,32370.3,13
11011,Neurosurgery,2016,8,17700.85,1377.06,6
11011,Neurosurgery,2017,4,8951,1039.62,4
11011,Neurosurgery,2018,6,8665.8,1161.05,6
11011,Vascular,2010,78,74653.12,19294.2,64
11011,Vascular,2011,116,100949.11,25325.420000000002,73
11011,Vascular,2012,76,76450.09,18826.36,56
11011,Vascular,2013,88,82378.52,19760.16,57
11011,Vascular,2014,73,77811.89,15807.24,56
11011,Vascular,2015,92,100967.54,23239.670000000002,60
11011,Vascular,2016,56,56502.13,13145.84,46
11011,Vascular,2017,67,82427.09,18389.76,51
11011,Vascular,2018,40,40239,9165.23,33
11012,IR,2013,1,1444,383.61,1
11012,IR,2016,1,2439,461.48,1
11012,Neurology,2013,1,0.01,0.01,1
11012,Neurology,2014,1,1777.83,0,1
11012,Neurosurgery,2010,22,41203.24,4641.04,19
11012,Neurosurgery,2011,23,43078,5349.37,17
11012,Neurosurgery,2012,23,42154.17,5712.02,16
11012,Neurosurgery,2013,7,9379.77,1903.2,6
11012,Neurosurgery,2014,247,313495.32,166334.74,25
11012,Neurosurgery,2015,140,174224.29,85906.46,26
11012,Neurosurgery,2016,19,35365.15,4728.23,16
11012,Neurosurgery,2017,14,34644.65,3510.48,11
11012,Neurosurgery,2018,4,6464,1083.22,4
11012,Vascular,2010,28,33646.03,9001.38,20
11012,Vascular,2011,64,88615.6,21268.64,49
11012,Vascular,2012,39,44607.83,15719.23,35
11012,Vascular,2013,52,63869.38,15911.96,40
11012,Vascular,2014,52,54054,14621.18,37
11012,Vascular,2015,36,45929.55,9685.61,29
11012,Vascular,2016,24,24122.38,9137.48,22
11012,Vascular,2017,13,18318.4,4886.54,13
11012,Vascular,2018,15,21558.47,4186.31,12
11040,IR,2010,12,1451.7,382.98,5
11040,Neurology,2010,26,1357.43,148.1,14
11040,Neurosurgery,2010,21,2604.18,346.59,19
11040,Vascular,2010,10427,1229916.97,249751.79,1540
11040,Vascular,2011,1,122,0,1
11040,Vascular,2013,1,150,0,1
11041,IR,2010,12,2295.69,410.87,6
11041,Neurology,2010,92,6050.95,2142.54,8
11041,Neurosurgery,2010,34,7118.03,660.6,32
11041,Vascular,2010,9823,1611493.31,281925.91,1738
11041,Vascular,2013,1,200,0,1
11042,IR,2010,25,6910.5,1104.59,11
11042,IR,2011,26,2227.5,1070.82,8
11042,IR,2012,67,7883.360000000001,2123.61,15
11042,IR,2013,67,10504.28,2900.57,21
11042,IR,2014,210,31952.260000000002,11689.650000000001,14
11042,IR,2015,327,61332.52,19165.41,27
11042,IR,2016,493,103777.79,28534.5,36
11042,IR,2017,852,194000.84,52307.08,46
11042,IR,2018,546,124029.37,33760.79,43
11042,Neurology,2010,1439,138994.89,42392.729999999996,39
11042,Neurology,2011,357,64682.12,15565.71,31
11042,Neurology,2012,518,58952.48,27847.079999999998,35
11042,Neurology,2013,421,48072.64,22139.48,15
11042,Neurology,2014,562,63329.97,29922.649999999998,22
11042,Neurology,2015,233,72293,12435.73,18
11042,Neurology,2016,360,131090,22750.02,18
11042,Neurology,2017,525,185477,32651.550000000003,19
11042,Neurology,2018,474,148745.2,32554.969999999998,11
11042,Neurosurgery,2010,234,81667.58,5306.27,162
11042,Neurosurgery,2011,251,90242.02,5776.51,171
11042,Neurosurgery,2012,325,94701.69,10913.99,189
11042,Neurosurgery,2013,300,108071.25,10478.97,174
11042,Neurosurgery,2014,1164,459777.23,71156.16,205
11042,Neurosurgery,2015,1639,643015.98,89217.68000000001,218
11042,Neurosurgery,2016,1564,431347.59,92318.91,200
11042,Neurosurgery,2017,1640,447426.09,94458.98,174
11042,Neurosurgery,2018,1150,338879.04,81192.61,206
11042,Vascular,2010,69622,14767672.35,2483081.04,4754
11042,Vascular,2011,57051,12317822.32,2731977.97,3378
11042,Vascular,2012,55748,12550012.93,3401996.79,3305
11042,Vascular,2013,54353,12594618.39,3554793.1,3243
11042,Vascular,2014,51940,12072779.37,3397586.64,2957
11042,Vascular,2015,53124,12257754.02,3371392.63,3101
11042,Vascular,2016,52395,12743715.81,3348186.63,3069
11042,Vascular,2017,51629,13101265.21,3341653.29,3206
11042,Vascular,2018,52668,13255477.11,3475748.87,3152
11043,IR,2010,7,3466.18,1126.88,5
11043,IR,2011,16,5235.28,1682.76,6
11043,IR,2012,4,1046.9,296.9,3
11043,IR,2013,12,4876.9,912.64,6
11043,IR,2014,14,6897.96,1528.15,8
11043,IR,2015,11,6371,1269.1699999999998,7
11043,IR,2016,27,14846.68,3892.75,6
11043,IR,2017,73,44363.38,10198.3,10
11043,IR,2018,54,32053.38,9067.07,10
11043,Neurology,2010,525,223350.27,92326.46,21
11043,Neurology,2011,41,24076.59,4907.53,17
11043,Neurology,2012,36,17061.82,5810.110000000001,18
11043,Neurology,2013,85,39636.89,11983.93,15
11043,Neurology,2014,54,12968,7650.99,11
11043,Neurology,2015,33,12249,2166.49,10
11043,Neurology,2016,8,3317.8,864.11,6
11043,Neurology,2017,21,11527,3438.94,8
11043,Neurology,2018,21,11964.2,4030.82,5
11043,Neurosurgery,2010,211,208797.05,17926.75,122
11043,Neurosurgery,2011,261,265376.4,14085.82,145
11043,Neurosurgery,2012,359,311759.8,32727.55,153
11043,Neurosurgery,2013,302,301256.01,25263.27,187
11043,Neurosurgery,2014,442,285351.76,61480.5,162
11043,Neurosurgery,2015,301,270393.62,33062.63,159
11043,Neurosurgery,2016,319,287728.44,38918.96,168
11043,Neurosurgery,2017,400,323271.19,51327.36,173
11043,Neurosurgery,2018,540,420148.54,88465,183
11043,Vascular,2010,11369,5264150.49,1918261.62,2486
11043,Vascular,2011,10473,5446460.08,1117012.7,1966
11043,Vascular,2012,10703,5589963.86,1487084.6,1946
11043,Vascular,2013,12160,6392811.65,1737078.51,2007
11043,Vascular,2014,12201,6566370.57,1727838.59,1882
11043,Vascular,2015,12543,7039281.12,1803507.22,1923
11043,Vascular,2016,12833,7450141.7,1944030.8,1971
11043,Vascular,2017,12920,7428182.34,1967382.57,2116
11043,Vascular,2018,13010,7386885.37,2025535.24,2090
11044,IR,2010,2,1648,502.82000000000005,2
11044,IR,2011,1,824,213.04,1
11044,IR,2017,4,2618.6,784.13,3
11044,IR,2018,4,1837.2,907.84,2
11044,Neurology,2010,6,4293.8,984.26,5
11044,Neurology,2011,3,1865.2,390.34,3
11044,Neurology,2012,3,2936,234.78,3
11044,Neurology,2013,5,3765.2,864.3,5
11044,Neurology,2014,2,980,690.4200000000001,2
11044,Neurology,2015,8,6216.1,1804.04,5
11044,Neurology,2016,5,3433,685.75,5
11044,Neurology,2018,33,15208.8,10307.529999999999,3
11044,Neurosurgery,2010,273,293832.96,36910.03,164
11044,Neurosurgery,2011,281,290530.61,27316.27,153
11044,Neurosurgery,2012,226,205857.92,26555.17,143
11044,Neurosurgery,2013,287,308204,31641.23,156
11044,Neurosurgery,2014,350,340089.28,59366.37,157
11044,Neurosurgery,2015,666,487634.72,152256.4,158
11044,Neurosurgery,2016,667,529159.46,163675.72,134
11044,Neurosurgery,2017,264,289521.27,44112.02,137
11044,Neurosurgery,2018,243,310113.5,40309.22,149
11044,Vascular,2010,3799,2815242.29,887296.2,1661
11044,Vascular,2011,5036,3159094.19,695568.35,1401
11044,Vascular,2012,4084,3192868.72,768414.69,1417
11044,Vascular,2013,4509,3421385.63,862264.88,1373
11044,Vascular,2014,4804,3733569.54,935568.31,1375
11044,Vascular,2015,5103,3697874.01,997532.98,1310
11044,Vascular,2016,4461,3409323.13,885008.43,1255
11044,Vascular,2017,4537,3666359.7600000002,912625.74,1316
11044,Vascular,2018,4541,3564097.46,962279.82,1340
11045,IR,2011,4,124,0,1
11045,IR,2012,37,1147,710.64,3
11045,IR,2013,3,255,24.76,1
11045,IR,2014,91,5023.16,1473.79,6
11045,IR,2015,184,15409.32,4543.4400000000005,9
11045,IR,2016,748,65282.5,16878.59,11
11045,IR,2017,540,70299.68,12334.2,12
11045,IR,2018,119,18879.68,1804.52,9
11045,Neurology,2011,20,1102.26,336.52000000000004,4
11045,Neurology,2012,25,1379.53,457.2,6
11045,Neurology,2013,184,10966.17,4636.8,6
11045,Neurology,2014,266,12156.42,6473.429999999999,8
11045,Neurology,2015,46,3045,861.8199999999999,5
11045,Neurology,2016,31,2356,833.9,3
11045,Neurology,2017,78,5958,1964.88,4
11045,Neurology,2018,111,7819.1,3565.32,4
11045,Neurosurgery,2011,22,1528.45,256.18,5
11045,Neurosurgery,2012,17,3021.04,272.17,9
11045,Neurosurgery,2013,69,10209.63,1338.83,13
11045,Neurosurgery,2014,249,39247.81,5967.29,20
11045,Neurosurgery,2015,392,37081.56,7415.99,18
11045,Neurosurgery,2016,160,15736.18,4325.57,11
11045,Neurosurgery,2017,483,48935.85,9793.67,26
11045,Neurosurgery,2018,172,18477.55,5518.78,29
11045,Vascular,2011,24723,1869002.54,322584.16,757
11045,Vascular,2012,24489,2217554.16,426938.04,786
11045,Vascular,2013,21545,2159548.64,399464.61,884
11045,Vascular,2014,24808,2483849.7,468984.22,876
11045,Vascular,2015,27124,2677721.41,475995.22000000003,932
11045,Vascular,2016,27515,2859958.51,558186.34,926
11045,Vascular,2017,29751,3001330.47,650502.5599999999,1018
11045,Vascular,2018,32268,3208880.82,718210.22,1067
11046,IR,2011,6,398,223.26,3
11046,IR,2014,26,2352,1214.76,3
11046,IR,2015,14,2218,332.53999999999996,4
11046,IR,2016,10,1401.14,582.2,3
11046,IR,2017,1,142,59.69,1
11046,IR,2018,13,2018,710.27,4
11046,Neurology,2012,2,288.16,110.22,1
11046,Neurology,2013,4,780.3199999999999,149.97,2
11046,Neurology,2014,2,186.88,103.12,1
11046,Neurology,2015,2,220,114.47999999999999,2
11046,Neurology,2017,1,162,55.94,1
11046,Neurology,2018,1,205,58.47,1
11046,Neurosurgery,2011,22,9090.69,679.55,7
11046,Neurosurgery,2012,80,12347.5,1807.02,9
11046,Neurosurgery,2013,114,18571.879999999997,283.8,13
11046,Neurosurgery,2014,159,33047.57,7045.94,19
11046,Neurosurgery,2015,102,36638.27,2261.24,22
11046,Neurosurgery,2016,96,42068.06,3032.63,24
11046,Neurosurgery,2017,119,27126.64,4222.72,22
11046,Neurosurgery,2018,131,61485.13,7013.47,33
11046,Vascular,2011,5723,848677.45,156634.21,494
11046,Vascular,2012,8999,1351393.26,301127.7,556
11046,Vascular,2013,10586,1547560.41,410728.41,687
11046,Vascular,2014,12876,2155444.4,501499.67,644
11046,Vascular,2015,13915,2432651.4,557403.98,697
11046,Vascular,2016,12548,2153482.42,525885.57,689
11046,Vascular,2017,13315,2354881.79,590876.23,892
11046,Vascular,2018,15495,2730212.32,719807.24,864
11047,IR,2013,1,91.23,0,1
11047,Neurology,2015,1,276,103.51,1
11047,Neurology,2016,4,812,394,1
11047,Neurology,2018,5,702.5,636.75,2
11047,Neurosurgery,2011,51,13081.3,1889.1,9
11047,Neurosurgery,2012,159,46830.8,1268.07,13
11047,Neurosurgery,2013,342,99802.06999999999,3962.5099999999998,22
11047,Neurosurgery,2014,161,51525.77,10178.87,21
11047,Neurosurgery,2015,225,73063.4,1386.04,13
11047,Neurosurgery,2016,73,47244.2,5707.54,19
11047,Neurosurgery,2017,207,130295.84,7045.2,21
11047,Neurosurgery,2018,95,77114,9663.92,11
11047,Vascular,2011,1142,281831.86,51900,233
11047,Vascular,2012,1874,450733.95,114943.91,273
11047,Vascular,2013,3243,875266.3,213283.99,341
11047,Vascular,2014,3519,1027891.54,244976.35,373
11047,Vascular,2015,3297,832089.01,220943.13,364
11047,Vascular,2016,3084,821260.41,237388.97,363
11047,Vascular,2017,3276,1017923.27,244958.46,361
11047,Vascular,2018,3251,901952.14,248258.76,397
11055,IR,2014,1,63,0,1
11055,IR,2015,4,291,54.43,3
11055,IR,2017,5,323,16.59,4
11055,IR,2018,2,196,62.86,2
11055,Neurology,2010,26,2211.18,40.83,9
11055,Neurology,2011,2,104.92,0,1
11055,Neurology,2012,3,277.79,0,3
11055,Neurology,2016,1,101.72,16.08,1
11055,Neurology,2017,1,27,27,1
11055,Neurology,2018,16,846,725.46,4
11055,Neurosurgery,2010,3,255,22.43,3
11055,Neurosurgery,2011,1,22,0,1
11055,Neurosurgery,2014,1,51,16.97,1
11055,Neurosurgery,2017,1,68.24,48.73,1
11055,Neurosurgery,2018,2,265.90999999999997,0,2
11055,Vascular,2010,547,47342.96,4357.15,154
11055,Vascular,2011,588,47801.96,4713.5,148
11055,Vascular,2012,505,44422.32,4179.83,124
11055,Vascular,2013,431,41690.41,2781.92,153
11055,Vascular,2014,377,35108.63,3387.68,136
11055,Vascular,2015,289,30020.17,2543.1,116
11055,Vascular,2016,371,35292.63,2556.08,126
11055,Vascular,2017,324,30343.53,2646.9900000000002,111
11055,Vascular,2018,419,48810.49,3192.87,134
11056,IR,2010,1,89,0,1
11056,IR,2017,1,140,0,1
11056,IR,2018,2,280,45.88,2
11056,Neurology,2010,1,60.84,60.84,1
11056,Neurology,2011,2,182.43,55.51,2
11056,Neurology,2012,1,124,0,1
11056,Neurology,2013,1,93,0,1
11056,Neurology,2014,1,144.75,0,1
11056,Neurology,2015,2,74.26,45.16,1
11056,Neurology,2016,1,124.05,0,1
11056,Neurology,2017,2,250,92.38,2
11056,Vascular,2010,115,11374.96,998,60
11056,Vascular,2011,116,9991.2,990.21,53
11056,Vascular,2012,116,9878.81,1266.34,50
11056,Vascular,2013,72,7924.5,890.1,43
11056,Vascular,2014,81,8361.68,1040.33,40
11056,Vascular,2015,54,5177.26,568.47,32
11056,Vascular,2016,66,7978.3,1031.31,29
11056,Vascular,2017,48,5743.02,847.84,28
11056,Vascular,2018,125,21674.96,1543.56,50
11100,IR,2010,17,3415.09,880.67,16
11100,IR,2011,13,2629.77,850.08,12
11100,IR,2012,9,1938.21,634.18,8
11100,IR,2013,9,3454,436.31,8
11100,IR,2014,26,4379.31,1258,21
11100,IR,2015,17,3290.67,939.98,14
11100,IR,2016,30,6339.25,1416.13,24
11100,IR,2017,37,7118.05,1988.9,29
11100,IR,2018,29,6153.82,1441.24,23
11100,Neurology,2010,1406,289192.72,112651.24,217
11100,Neurology,2011,1766,342766.36,157966.73,163
11100,Neurology,2012,2079,412802.41,181782.63,179
11100,Neurology,2013,2194,447713.32,196997.1,188
11100,Neurology,2014,2190,435059.15,192874.46,176
11100,Neurology,2015,1972,405920.87,173839.7,184
11100,Neurology,2016,2028,461129.67,172192.04,174
11100,Neurology,2017,1948,472125.75,166964.35,184
11100,Neurology,2018,2027,504646.66,180481.58,180
11100,Neurosurgery,2010,25,5500.15,1302.3,17
11100,Neurosurgery,2011,23,6439.13,797.95,22
11100,Neurosurgery,2012,18,6258.4400000000005,715.27,13
11100,Neurosurgery,2013,39,10832.5,2812.44,20
11100,Neurosurgery,2014,49,14242.99,3903.94,15
11100,Neurosurgery,2015,34,8235.3,2283.6,19
11100,Neurosurgery,2016,35,15881.9,1511.22,28
11100,Neurosurgery,2017,26,5922.56,1447.65,17
11100,Neurosurgery,2018,26,10800.6,1583.73,20
11100,Vascular,2010,611,103031.76,33184.29,305
11100,Vascular,2011,698,125800.52,39631.96,279
11100,Vascular,2012,722,131900.2,41005.53,292
11100,Vascular,2013,674,133692.93,35769.25,306
11100,Vascular,2014,595,121968.8,34211.45,272
11100,Vascular,2015,571,112992.64,30902.01,259
11100,Vascular,2016,565,117352.14,30467.32,263
11100,Vascular,2017,568,121859.98,30677.82,250
11100,Vascular,2018,617,136447.23,34802.88,252
11101,IR,2010,1,86,24.93,1
11101,IR,2012,2,130,64.54,1
11101,IR,2013,1,92,0,1
11101,IR,2015,1,66,32.8,1
11101,IR,2017,5,631,151.93,3
11101,IR,2018,2,126,0,2
11101,Neurology,2010,1329,133162.17,36456.17,185
11101,Neurology,2011,1747,166142.97,52953.83,137
11101,Neurology,2012,2039,196727.21,59754.89,147
11101,Neurology,2013,2179,209389.36000000002,63352.27,168
11101,Neurology,2014,2247,217656.84,66854.33,152
11101,Neurology,2015,2087.2,210905.64,62440.42,162
11101,Neurology,2016,2325,236755.74,68349.61,174
11101,Neurology,2017,2359,244225.59,70153.47,178
11101,Neurology,2018,2587,266099.97,72648.94,176
11101,Neurosurgery,2010,8,656.54,227.24,2
11101,Neurosurgery,2011,2,185.75,24.32,2
11101,Neurosurgery,2012,1,62,28.2,1
11101,Neurosurgery,2013,31,2657,908.4399999999999,9
11101,Neurosurgery,2014,32,2880,980.8,1
11101,Neurosurgery,2015,13,1127,397.16,2
11101,Neurosurgery,2016,11,967,314.18,6
11101,Neurosurgery,2017,8,748,231.88,6
11101,Neurosurgery,2018,22,1371,597.7,4
11101,Vascular,2010,174,14442.07,4228.88,89
11101,Vascular,2011,153,12756.15,3627.62,61
11101,Vascular,2012,169,13321.04,4219.49,75
11101,Vascular,2013,205,15743.630000000001,4095.82,87
11101,Vascular,2014,165,13847.35,3859.5,72
11101,Vascular,2015,169,14638.53,3750.87,63
11101,Vascular,2016,174,13394.45,4054.33,70
11101,Vascular,2017,167,14071.65,3755.21,77
11101,Vascular,2018,142,11773.82,3357.77,67
11200,IR,2010,1,500,44.72,1
11200,IR,2011,2,250,164.82,2
11200,IR,2012,1,125,83.04,1
11200,IR,2013,2,281,173.37,2
11200,IR,2015,2,578,0,2
11200,IR,2016,2,455,35.41,2
11200,IR,2018,2,377,112.47,2
11200,Neurology,2010,13,2261,479.05,10
11200,Neurology,2011,4,509,281.85,4
11200,Neurology,2012,3,691,79.1,3
11200,Neurology,2013,6,1130,333.97,3
11200,Neurology,2014,3,986,251.42000000000002,3
